id,device,time,hr,rr,feedback,moving,activity,latitude,longitude,stress,studyCondition
407,Rhythm 24 5963,2019-03-11 22:45:33 +0000,78,879.8828125,FALSE,0,0,42.48097385,-76.47500514,1,0
408,Rhythm 24 5963,2019-03-11 22:45:34 +0000,78,855.46875,FALSE,0,0,42.48097385,-76.47500514,1,0
409,Rhythm 24 5963,2019-03-11 22:45:35 +0000,77,855.46875,FALSE,0,0,42.48097385,-76.47500514,1,0
410,Rhythm 24 5963,2019-03-11 22:45:35 +0000,77,831.0546875,FALSE,0,0,42.48097385,-76.47500514,1,0
411,Rhythm 24 5963,2019-03-11 22:45:36 +0000,77,839.84375,FALSE,0,0,42.48097385,-76.47500514,1,0
412,Rhythm 24 5963,2019-03-11 22:45:37 +0000,77,839.84375,FALSE,0,0,42.48097385,-76.47500514,1,0
413,Rhythm 24 5963,2019-03-11 22:45:40 +0000,73,855.46875,FALSE,0,0,42.48097385,-76.47500514,1,0
414,Rhythm 24 5963,2019-03-11 22:45:41 +0000,73,863.28125,FALSE,0,0,42.48097385,-76.47500514,1,0
415,Rhythm 24 5963,2019-03-11 22:45:42 +0000,73,871.09375,FALSE,0,0,42.48097385,-76.47500514,1,0
416,Rhythm 24 5963,2019-03-11 22:45:43 +0000,73,871.09375,FALSE,0,0,42.48097385,-76.47500514,1,0
417,Rhythm 24 5963,2019-03-11 22:45:46 +0000,72,823.2421875,FALSE,0,0,42.48097385,-76.47500514,1,0
418,Rhythm 24 5963,2019-03-11 22:45:46 +0000,72,855.46875,FALSE,0,0,42.48097385,-76.47500514,1,0
419,Rhythm 24 5963,2019-03-11 22:45:49 +0000,72,823.2421875,FALSE,0,0,42.48097385,-76.47500514,1,0
420,Rhythm 24 5963,2019-03-11 22:45:50 +0000,72,879.8828125,FALSE,0,0,42.48097385,-76.47500514,1,0
421,Rhythm 24 5963,2019-03-11 22:45:51 +0000,72,847.65625,FALSE,0,0,42.48097385,-76.47500514,1,0
422,Rhythm 24 5963,2019-03-11 22:45:52 +0000,72,871.09375,FALSE,0,0,42.48097385,-76.47500514,1,0
423,Rhythm 24 5963,2019-03-11 22:45:54 +0000,72,815.4296875,FALSE,0,0,42.48097385,-76.47500514,1,0
424,Rhythm 24 5963,2019-03-11 22:45:55 +0000,71,823.2421875,FALSE,0,0,42.48097385,-76.47500514,1,0
425,Rhythm 24 5963,2019-03-11 22:45:58 +0000,71,855.46875,FALSE,0,0,42.48097385,-76.47500514,1,0
426,Rhythm 24 5963,2019-03-11 22:46:00 +0000,71,671.875,FALSE,0,0,42.48097385,-76.47500514,1,0
427,Rhythm 24 5963,2019-03-11 22:46:03 +0000,71,775.390625,FALSE,0,0,42.48097385,-76.47500514,1,0
428,Rhythm 24 5963,2019-03-11 22:46:05 +0000,73,895.5078125,FALSE,0,0,42.48097385,-76.47500514,1,0
429,Rhythm 24 5963,2019-03-11 22:46:08 +0000,73,767.578125,FALSE,0,0,42.48097385,-76.47500514,1,0
430,Rhythm 24 5963,2019-03-11 22:46:09 +0000,73,759.765625,FALSE,0,0,42.48097385,-76.47500514,1,0
431,Rhythm 24 5963,2019-03-11 22:46:10 +0000,73,759.765625,FALSE,0,0,42.48097385,-76.47500514,1,0
432,Rhythm 24 5963,2019-03-11 22:46:10 +0000,73,743.1640625,FALSE,0,0,42.48097385,-76.47500514,1,0
433,Rhythm 24 5963,2019-03-11 22:46:11 +0000,73,783.203125,FALSE,0,0,42.48097385,-76.47500514,1,0
434,Rhythm 24 5963,2019-03-11 22:46:12 +0000,73,791.9921875,FALSE,0,0,42.48097385,-76.47500514,1,0
435,Rhythm 24 5963,2019-03-11 22:46:13 +0000,73,823.2421875,FALSE,0,0,42.48097385,-76.47500514,1,0
436,Rhythm 24 5963,2019-03-11 22:46:13 +0000,73,775.390625,FALSE,0,0,42.48097385,-76.47500514,1,0
437,Rhythm 24 5963,2019-03-11 22:46:14 +0000,73,759.765625,FALSE,0,0,42.48097385,-76.47500514,1,0
438,Rhythm 24 5963,2019-03-11 22:46:15 +0000,76,847.65625,FALSE,0,0,42.48097385,-76.47500514,1,0
439,Rhythm 24 5963,2019-03-11 22:46:16 +0000,76,767.578125,FALSE,0,0,42.48097385,-76.47500514,1,0
440,Rhythm 24 5963,2019-03-11 22:46:19 +0000,76,815.4296875,FALSE,0,0,42.48097385,-76.47500514,1,0
441,Rhythm 24 5963,2019-03-11 22:46:20 +0000,76,783.203125,FALSE,0,0,42.48097385,-76.47500514,1,0
442,Rhythm 24 5963,2019-03-11 22:46:25 +0000,76,743.1640625,FALSE,0,0,42.48097385,-76.47500514,1,0
443,Rhythm 24 5963,2019-03-11 22:46:25 +0000,76,775.390625,FALSE,0,0,42.48097385,-76.47500514,1,0
444,Rhythm 24 5963,2019-03-11 22:46:26 +0000,76,783.203125,FALSE,0,0,42.48097385,-76.47500514,1,0
445,Rhythm 24 5963,2019-03-11 22:46:27 +0000,76,855.46875,FALSE,0,0,42.48097385,-76.47500514,1,0
446,Rhythm 24 5963,2019-03-11 22:46:28 +0000,76,855.46875,FALSE,0,0,42.48097385,-76.47500514,1,0
447,Rhythm 24 5963,2019-03-11 22:46:29 +0000,76,783.203125,FALSE,0,0,42.48097385,-76.47500514,1,0
448,Rhythm 24 5963,2019-03-11 22:46:35 +0000,76,807.6171875,FALSE,0,0,42.48097385,-76.47500514,1,0
449,Rhythm 24 5963,2019-03-11 22:46:36 +0000,76,895.5078125,FALSE,0,0,42.48097385,-76.47500514,1,0
450,Rhythm 24 5963,2019-03-11 22:46:37 +0000,76,783.203125,FALSE,0,0,42.48097385,-76.47500514,1,0
451,Rhythm 24 5963,2019-03-11 22:46:38 +0000,76,919.921875,FALSE,0,0,42.48097385,-76.47500514,1,0
452,Rhythm 24 5963,2019-03-11 22:46:39 +0000,75,839.84375,FALSE,0,0,42.48097385,-76.47500514,1,0
453,Rhythm 24 5963,2019-03-11 22:46:42 +0000,75,831.0546875,FALSE,0,0,42.48097385,-76.47500514,1,0
454,Rhythm 24 5963,2019-03-11 22:46:43 +0000,75,839.84375,FALSE,0,0,42.48097385,-76.47500514,1,0
455,Rhythm 24 5963,2019-03-11 22:46:44 +0000,75,871.09375,FALSE,0,0,42.48097385,-76.47500514,1,0
456,Rhythm 24 5963,2019-03-11 22:46:45 +0000,75,847.65625,FALSE,0,0,42.48097385,-76.47500514,1,0
